,id,population,x,y
56,56,0.36320918570144134,0.8059318834100508,0.9629376156941782
57,57,0.036449917274481214,0.7100643417465564,0.9211413008668049
58,58,0.4813785289972181,0.8154299715464093,0.033219383300202465
59,59,0.9356038507422668,0.6176791695623717,0.397213767737573
60,60,0.5765825194998345,0.07519860114287658,0.09620642580899852
61,61,0.17838153214326968,0.49799496982366787,0.7483123697255865
62,62,0.9573107584328048,0.47741276689124046,0.10310655796389478
63,63,0.4884732423727397,0.5746970946112203,0.5270814624257993
64,64,0.8731988942054071,0.15387816120550502,0.8124124174676807
65,65,0.11767772395447684,0.6763948860808161,0.5831062900599532
66,66,0.4064011420151007,0.28374573207473874,0.17953947038248963
67,67,0.8257288839287383,0.3592432555565247,0.1686309411112651
68,68,0.5265360817474226,0.6221818289597452,0.3352062491127046
69,69,0.3125047326992637,0.23297077135778266,0.9409475885318929
70,70,0.8676847478283837,0.91524624628912,0.7290512080473043
71,71,0.5947426747423211,0.9014733406279606,0.728390643456098
72,72,0.5373939289162195,0.7266001018061852,0.0920019114925742
73,73,0.32883223537862105,0.14961405315125675,0.940516146954181
74,74,0.24778527933078787,0.5382541105821563,0.600817662117122
75,75,0.19202862908311746,0.8095491867784004,0.8224825612090775
76,76,0.7273003903668046,0.8576516794190299,0.056619836883761154
77,77,0.5341421806665632,0.22565966333906506,0.643026251049346
78,78,0.7279824078158903,0.03848565698755535,0.6346374549209117
79,79,0.3051600965771175,0.18219060722846137,0.08612368332671572
80,80,0.7566630670111691,0.5702908527475683,0.031087012512594048
81,81,0.6858673567336178,0.6960966070583038,0.6972178306103538
82,82,0.4741447574189048,0.13499941822037664,0.8467884622087536
83,83,0.4276455418248728,0.26566391824766034,0.35902463938966367
84,84,0.6418255050913093,0.12851111137575633,0.24355292876112122
85,85,0.26101073929602203,0.43552464896238885,0.7325965036924181
86,86,0.16903539013349433,0.23147623558286734,0.9485879816183524
87,87,0.26051855631315146,0.027918531013126913,0.47324813991681913
88,88,0.6490316645444522,0.21818169353747274,0.8199394991351627
89,89,0.4918782159758479,0.8427287823848442,0.08716835932026579
90,90,0.36829675342973567,0.8065756839728717,0.6267490565988113
91,91,0.07292812667190451,0.6427517841344325,0.3820995848027997
92,92,0.12668643289231019,0.04557510753579075,0.04568017210597175
93,93,0.3099614112960265,0.12930943081431334,0.9067486863995151
94,94,0.25361110450822444,0.15420892046349055,0.32122949548485225
95,95,0.3804359372639131,0.537864656652415,0.08347436882043335
96,96,0.34693937145102205,0.47395759320119146,0.5864958286643311
97,97,0.15178303378802827,0.12683820146041014,0.9988778826166024
98,98,0.1573055459066418,0.9909031165573611,0.6613590666420703
99,99,0.9911906126609579,0.3560130281071059,0.23389782121431069
100,100,0.5169119407071276,0.8339352509678281,0.529323172530153
101,101,0.4004203866682251,0.9086876643566586,0.5109013850071424
102,102,0.22838427404530504,0.5895291716753538,0.6130638582835445
103,103,0.7288364839592907,0.17098981134208613,0.8657345344498019
104,104,0.7550464660608004,0.2755305044303039,0.8505308444456579
105,105,0.21409079990780577,0.4525982502369128,0.27969942903340317
106,106,0.9218719891716735,0.5736876941550821,0.2923015189531051
107,107,0.3783523869953834,0.6494300524143459,0.06716019799298512
108,108,0.5468325341924533,0.595212278744139,0.8973665132708032
109,109,0.9507895541079178,0.49644653526108196,0.33139561787291283
110,110,0.8669256431719675,0.5632054847720978,0.007055789565744486
111,111,0.25731403880083126,0.1794614673484065,0.9009941914707216
112,112,0.5307617944418167,0.012080682602157888,0.6493721292064151
113,113,0.5588347596338785,0.30031212867902723,0.18871132117543077
114,114,0.5084745069148867,0.13939310393149873,0.4226825152010235
115,115,0.8063552049078748,0.44684562880616097,0.8675607691946667
116,116,0.16032043073256674,0.40644193318406596,0.6597898620939503
117,117,0.24215156982703745,0.3666546871747416,0.9750778851573259
118,118,0.30109008166667073,0.7673561482516115,0.7145062433752212
119,119,0.42809556032205043,0.34887810099463457,0.1263087032756386
120,120,0.9516738483825028,0.17984020661985933,0.06998977691429753
121,121,0.3739568111081937,0.7762098332516016,0.02370458001331277
122,122,0.39192867799353504,0.3201818142772812,0.940491555939442
123,123,0.6158482376765895,0.6200495018229584,0.5949512523142115
124,124,0.7318771435714397,0.561023166651437,0.3846725125386372
125,125,0.37826192631364564,0.22624088750978266,0.1209933230154322
126,126,0.1801047229353263,0.15808062907480858,0.3978136882847496
127,127,0.22508581676565076,0.345896052526912,0.057654323325834755
128,128,0.07544366142959391,0.2586467481128708,0.1533201256987824
129,129,0.05504725695719803,0.4659287880825047,0.39197799460419547
130,130,0.4653304663093526,0.2119818444157343,0.5706506605549767
131,131,0.3676805945367636,0.8841929257320376,0.7894127215608826
132,132,0.2953910676799095,0.3896894755132062,0.9466805290942619
133,133,0.5696598980704459,0.9841231697547229,0.3980321337944084
134,134,0.4424925686453419,0.2093064203622783,0.40500677526552953
135,135,0.9561512682871852,0.17598247362735797,0.9648697804731736
136,136,0.7866371454607084,0.8513909291066093,0.07035980168538158
137,137,0.8365036251947683,0.8624215881303594,0.18939155968425325
138,138,0.5835031011037894,0.18314278835508668,0.7732898687382316
139,139,0.7343838728117511,0.15494131103305198,0.8799939545564888
140,140,0.3791033139276767,0.2825166909546637,0.04615478847964527
141,141,0.0893155674198225,0.27533565752234446,0.029402913764020933
142,142,0.5712098547282266,0.7455296045163371,0.7956083773697579
143,143,0.225233678127855,0.25653546416208883,0.11161774681269787
144,144,0.9988931250935839,0.910220266765561,0.440148460676518
145,145,0.025040545238648404,0.505446222142768,0.41111335718304987
146,146,0.00491177037883328,0.6666703086779765,0.6501958375304919
147,147,0.08590373560285769,0.7677878600828344,0.17212184683107912
148,148,0.45954136087617026,0.00012677283798012695,0.8216776514147701
149,149,0.7012051122144345,0.15423657400459545,0.44608668867741585
150,150,0.975067975778561,0.22722230455282888,0.7901867859378177
151,151,0.36352596803756443,0.8330150054473998,0.5654020989371775
152,152,0.7731030161261665,0.536295830117128,0.33558722450319234
153,153,0.08249557939007501,0.5171944325553616,0.8273522158477918
154,154,0.824760521988676,0.36129002203881955,0.8337105419908819
155,155,0.6464893465693875,0.6761703277537475,0.4246931026302685
156,156,0.5456170670079294,0.4155717584800923,0.8768283478774961
157,157,0.8070774605085538,0.4228817107458396,0.37180831145002036
158,158,0.4730868112711364,0.8972788065174003,0.6784188570113502
159,159,0.8337068813046562,0.19616613572658603,0.6804766325403514
160,160,0.3215467326540732,0.6919403043438721,0.3245877245768569
161,161,0.2572399414792974,0.5311653364484807,0.6950882010197161
162,162,0.10523384291457538,0.12289276632887547,0.9878595350521354
163,163,0.6875979879290203,0.25463294095822964,0.7326192547451198
164,164,0.5857552319408519,0.04937110166215841,0.8341556596402874
165,165,0.9020490623949302,0.7227250303941327,0.507154185428614
166,166,0.9154603320194273,0.38508963777579297,0.9721880303076125
167,167,0.7357851772480896,0.6247969889410697,0.13347268520606104
168,168,0.7892867635356927,0.5224321347019703,0.7435023874331076
169,169,0.489563886704518,0.768717473066815,0.8327587179018846
170,170,0.10553306828306475,0.19489717886325497,0.3718862161332256
171,171,0.18630374214870582,0.225964232353551,0.7164647101080168
172,172,0.50687428746425,0.18944833164132258,0.8138236196162288
173,173,0.41155049411710654,0.851772040538561,0.7637194056349161
174,174,0.45025398658624916,0.9195168760425422,0.4379834733124961
175,175,0.9915382363268,0.3635501093812814,0.3201700586852789
176,176,0.8978089264956286,0.8904096820818276,0.7264550314041749
177,177,0.8226880723247497,0.4733383266208875,0.5529153644034506
178,178,0.6753203106576243,0.5426182499861448,0.15975790010458224
179,179,0.5076860667712598,0.02724070961164693,0.6523782651554572
180,180,0.7654911511587756,0.6954313806460881,0.8195664316172105
181,181,0.6678523009943454,0.7822680924129765,0.09127572077068147
182,182,0.12154892745541113,0.9710235312813771,0.2913792211220687
183,183,0.5009482852112634,0.23121276426676873,0.06447651636158913
184,184,0.6788291968446167,0.6597411511569512,0.5947704415533934
185,185,0.9869316382558492,0.777833918375421,0.8645920906625142
186,186,0.504365857313022,0.06022988611485147,0.6909110343936296
187,187,0.8749636007796578,0.6192814720410807,0.5129999476000178
188,188,0.5276568944476308,0.9178045876066134,0.8912346518165587
189,189,0.8069103839646851,0.8232520101046,0.7146567052907883
190,190,0.21914428792164542,0.7944158753693124,0.6812966749325501
191,191,0.7292929720586298,0.8099541780629095,0.651408519326532
192,192,0.2344018131398513,0.7658631372426218,0.7010272954858314
193,193,0.57421211331543,0.9723547648458449,0.30597709763158065
194,194,0.7676337346672073,0.40457526938780075,0.4656642089546671
195,195,0.8262817538629307,0.8757337734609243,0.23028897187977881
196,196,0.17362535062467932,0.671997680133158,0.006936628636542097
197,197,0.46453345209284935,0.36737386592248056,0.9792274865142306
198,198,0.9708419768349811,0.7190721452575942,0.29687442452670265
199,199,0.8404923449608451,0.2951458021527964,0.7374145161230536
200,200,0.453458827758341,0.3747325080328411,0.7832746645916275
201,201,0.05508113750677368,0.4145817669711753,0.7055344089518658
202,202,0.33442009603102074,0.9636903564108542,0.05338553169688154
203,203,0.009850998151920032,0.538386931249232,0.5391065802871802
204,204,0.5964309695226463,0.3515735288687485,0.17388030867267423
205,205,0.8228703657036192,0.009848248086348765,0.89274325482344
206,206,0.152112381612465,0.9913151851481293,0.7491029006835822
207,207,0.13517932909722974,0.5920243479563501,0.9064722895735905
208,208,0.12985508006065605,0.13888983667907806,0.015597138173698899
209,209,0.6877595310882566,0.1511843866792688,0.8873615218935337
210,210,0.6185737449987828,0.6014671190096754,0.8597355451961566
211,211,0.7377723526584061,0.14020219566207037,0.5517141779415
212,212,0.5074525908072217,0.9064739075476775,0.5731536246042725
213,213,0.8891324533885536,0.5057664468758771,0.7097530197380537
214,214,0.9146427450496164,0.5312721447708846,0.3749627734062473
215,215,0.5700290646532368,0.4538978934071758,0.7372565521632691
216,216,0.5923221891522518,0.39784092996368414,0.09839936515428949
217,217,0.42630339491929403,0.948415137243819,0.5509602854692863
218,218,0.3569743477375562,0.08610116568490989,0.7573520967666902
219,219,0.03770824731346034,0.38142919201741377,0.3561928059792804
220,220,0.24301696214509738,0.901755021710021,0.9071761232528778
221,221,0.811205263231916,0.02673633541193443,0.11847400635123884
222,222,0.7813259787407697,0.8962266461147358,0.11524027309337548
223,223,0.38758219610034284,0.3287953910392746,0.01803194930159313
224,224,0.542879497204689,0.3704749922455479,0.5666312796847764
225,225,0.6495853885817643,0.6574169723810542,0.688063042290881
226,226,0.7263388328480778,0.8759409664415128,0.9261524124798528
227,227,0.4835535505361388,0.927969817029007,0.9757009467449763
228,228,0.08327829974417544,0.612832621842535,0.7715317078815522
229,229,0.8846785678115767,0.11359015531794903,0.18586543277200862
230,230,0.7905388258633593,0.6830076082204505,0.8161015170779535
231,231,0.2753020404361851,0.6541022825068649,0.31920302431986525
232,232,0.4381961702112107,0.21686739367043428,0.48048393175231574
233,233,0.11906840068971236,0.24696632207336267,0.3714706530625397
234,234,0.2672368168339042,0.4095697579916008,0.9051492899632042
235,235,0.9105459384793062,0.6977570759972747,0.4612177610578454
236,236,0.6328594465834556,0.9426421424065933,0.0368748322715452
237,237,0.2323291435046494,0.5007005115823491,0.9566545386748887
238,238,0.36802620837610667,0.21032485888409935,0.27942582861683196
239,239,0.4264305593864208,0.41742002266039857,0.1363296737099592
240,240,0.38232933854697293,0.03190398739542111,0.9346857623036683
241,241,0.1850753754258676,0.2376955230070008,0.8924879042978219
242,242,0.14114610304204034,0.156052805763794,0.6248276671809783
243,243,0.7798407303406355,0.689021957011497,0.5579348342929835
244,244,0.46521666389326943,0.3694201725895836,0.8641393384650597
245,245,0.6770219220516511,0.7830840979229584,0.14795473313165097
246,246,0.19365088461271418,0.6016878166744773,0.4016077863119212
247,247,0.2950459880570001,0.5325530676073499,0.08115492812122638
248,248,0.6271863376191137,0.7553770407210242,0.553408995681321
249,249,0.4026486519727416,0.6368518726558315,0.4324665702710705
250,250,0.7644130970398364,0.23904722853530114,0.4417117868041598
251,251,0.7020215492087232,0.5458215154657796,0.5041682500435264
252,252,0.31973496721749284,0.8830148088072118,0.283252235168298
253,253,0.7641337630303132,0.8162851755867809,0.4085815427198476
254,254,0.5071239847862719,0.7760332499192897,0.6789773839583709
255,255,0.20685877434898503,0.3023071296433475,0.8033393787110197
256,256,0.07410933897804572,0.48212564622623966,0.8552711022348418
257,257,0.49317804531391884,0.4451906009840626,0.9335690094217379
258,258,0.21009881567469813,0.5341964236546717,0.22577376727684662
259,259,0.9112988220399337,0.3243697231964966,0.3324591595084564
260,260,0.9940819850051225,0.7535648907325607,0.5561742063474382
261,261,0.30602417988586683,0.8982742622496767,0.8257675410815358
262,262,0.005526415624254599,0.8312293934541835,0.5744777859388202
263,263,0.5926827157022914,0.30394323359630204,0.10330367064747947
264,264,0.16805975379646632,0.258166103923667,0.009848819973463097
265,265,0.5892137358473336,0.04463714572771327,0.013954488042264068
266,266,0.40905933824388374,0.9063159864150346,0.5389918462662008
267,267,0.6098450308041278,0.7921211936354415,0.7614391373994425
268,268,0.34959013780501935,0.005820915016211181,0.7164518850829543
269,269,0.6203645176505747,0.057069698883730036,0.7609544572847299
270,270,0.07752647533695278,0.04473523420801229,0.6281637762207584
271,271,0.5643696233721605,0.15711555154859536,0.1401070954252488
272,272,0.7909445087261934,0.3946025350271243,0.030290394441083945
273,273,0.10810000821260746,0.4057855709189394,0.2575539887789092
274,274,0.7193249211495183,0.09561133515063991,0.47742919214865676
275,275,0.200544243348327,0.7836864825353463,0.4584654289208713
276,276,0.9318041816723402,0.9341027694258967,0.625079258883818
277,277,0.2504807159043071,0.7754940353426315,0.6046665476235599
278,278,0.36691244496451003,0.7388520018214585,0.8077037493999714
279,279,0.12066288905702394,0.16266342473403494,0.6127562556763614
280,280,0.2636338543576826,0.7700526075884669,0.51948693408521
281,281,0.03160772740607132,0.992922801612624,0.3898867269443481
282,282,0.8171920872013281,0.05123286888793288,0.4519357168318059
283,283,0.5489171152754304,0.8114665464021705,0.7924849083445965
284,284,0.13036065783782314,0.6062154031797073,0.047184974191157414
285,285,0.19526064176377544,0.9299460900675353,0.4817044965830122
286,286,0.09189380052821483,0.19107027267129406,0.3769057467843764
287,287,0.44294398378838906,0.13550393671485428,0.06901778646666867
288,288,0.08508085890426265,0.08501837887013275,0.3166674726363462
289,289,0.6277013931876566,0.8999124278549907,0.2646267836380063
290,290,0.12495672833402816,0.7986424504077128,0.31322436116134944
291,291,0.9235742420820253,0.7078823748028845,0.6698712377858335
292,292,0.9853250283949269,0.9761832419546418,0.2236065791471522
293,293,0.9638843892167478,0.6490941101500528,0.6840737214859689
294,294,0.5203885328356622,0.5909716939746054,0.6217488249112552
295,295,0.3140103317239027,0.3094936412603603,0.058135838518517224
296,296,0.8502696181193601,0.184035818309096,0.3034935885550494
297,297,0.8571741469643522,0.44102703287662326,0.855315616990738
298,298,0.5867964075250854,0.2477186696562248,0.022283201826418297
299,299,0.7890985286414016,0.1351812758613402,0.4974060950113919
300,300,0.0904958062905521,0.8168587811337109,0.01318604043965188
301,301,0.8917063417127773,0.5457972315310938,0.6610425050756804
302,302,0.20728703313481434,0.5113944752421962,0.8708618448834291
303,303,0.852237198168753,0.9545312576387912,0.00989187516090162
304,304,0.6726186515444726,0.13527304695200015,0.3531041906648198
305,305,0.7941029188548491,0.1624355690394993,0.8523250154276243
306,306,0.5154987688500225,0.15867456410637848,0.27949658476865935
307,307,0.05743576487549418,0.38663110047498317,0.7121051218584563
308,308,0.6643549281928878,0.7816288525549061,0.828232827718085
309,309,0.3067877579326902,0.6368101791439928,0.34580989818865715
310,310,0.9163287716625214,0.19743783914716473,0.21942486687050988
311,311,0.6528162674110806,0.2828124553789072,0.35974005046091095
312,312,0.06780634703037824,0.7044141303420489,0.6775187635212536
313,313,0.43861138089836904,0.16483999098239988,0.5735654508891097
314,314,0.9635035957037074,0.3447358439507423,0.7296591836420047
315,315,0.2707140891747456,0.8167176392175358,0.9316167818481157
316,316,0.383653140847129,0.6606311120538201,0.2678354720588504
317,317,0.8696741484541762,0.2120476770853872,0.2982059022702075
318,318,0.5445812321571594,0.11796614414877338,0.19883852633269294
319,319,0.005625703691639838,0.8602970750368081,0.7822288673881929
320,320,0.41592473957692966,0.5064376697411839,0.6734643347307642
321,321,0.05705211658686449,0.850741473465453,0.742380484190443
322,322,0.7243419059954375,0.8968012529617325,0.706722997461537
323,323,0.6151851173123837,0.19267792163773456,0.21147800763459368
324,324,0.7297985276534398,0.4951975175775798,0.728844136268185
325,325,0.5898809959082908,0.5890741286676624,0.12068043180662835
326,326,0.7367470830734062,0.8884426250611859,0.07485400289720323
327,327,0.006276090576048277,0.2453270552159047,0.8714223328672543
328,328,0.057200785006494725,0.5963200251778203,0.7526777716766516
329,329,0.9309090912859204,0.4202448436335442,0.3365102291910971
330,330,0.574280095425348,0.2714972691397527,0.5758816063656074
331,331,0.16556950474008514,0.5463746284696697,0.6455572178916994
332,332,0.03972787646951215,0.8961556421917894,0.38014386612617723
333,333,0.27098701310016415,0.9917970270669966,0.5780875755197274
334,334,0.011956462625243747,0.5208510879129431,0.9466354177839377
335,335,0.6365247542747602,0.9728230934678724,0.69111390641641
336,336,0.545862717365302,0.2384105117593618,0.8561353993942762
337,337,0.6475719348731512,0.3024062253984211,0.7661764871934071
338,338,0.5975248766474229,0.114330761253016,0.8811522399487393
339,339,0.8700398026432703,0.20379522847477094,0.5622385752662289
340,340,0.4558429805150155,0.3791124336459091,0.004415068621252849
341,341,0.6669252141520405,0.4743310064311561,0.4783604252855075
342,342,0.0034310277151875512,0.4606783423634764,0.16950443132719528
343,343,0.40572679757918295,0.2959368907598676,0.9229032111428078
344,344,0.8524493736199343,0.48097237489314004,0.7374477172510008
345,345,0.6084481885845635,0.11127111630345299,0.494051191960693
346,346,0.6292736791890812,0.03152506392494325,0.3068758861990999
347,347,0.259893349993342,0.08219165772608039,0.5396856193340033
348,348,0.705519866521693,0.5347990152230373,0.35639364225441106
349,349,0.252625858171741,0.7961716407634113,0.2597534317877144
350,350,0.13846735648092268,0.626657155349718,0.07024833579419199
351,351,0.5253357375225416,0.21233498273428608,0.8195581879835522
352,352,0.4159202353747775,0.6647587007212103,0.47937967945696225
353,353,0.09143899475066453,0.3673435023289249,0.48952719160316627
354,354,0.9056899049705488,0.9896223630219185,0.39891453024958934
355,355,0.9905856216657151,0.39974112423050334,0.10284734160365216
356,356,0.5986493523304092,0.5581223767499395,0.30880836993626737
357,357,0.5911916890698032,0.8006020613110186,0.6751653235425642
358,358,0.8025184520968491,0.43678660423026794,0.19372870122664243
359,359,0.8232971324557381,0.19623380655843425,0.8518042517464158
360,360,0.12717726056609946,0.4857881795577713,0.5278115508204821
361,361,0.1314775542805655,0.7321742969885212,0.3588069292130306
362,362,0.8427630093193271,0.9161929671317612,0.5685397626762215
363,363,0.17959423249518203,0.3954614983586131,0.7158856589499408
364,364,0.6354205314319952,0.5045558372143338,0.4748474548460895
365,365,0.37292477429586346,0.9554332324657541,0.31819034219226805
366,366,0.6132449898085939,0.9635670449643341,0.786197505257108
367,367,0.6322876841816155,0.5631019609306219,0.5955416455161554
368,368,0.7831400895050918,0.48638634589404917,0.16683902701921716
369,369,0.35739764759060966,0.0030088242964483314,0.8969064257914634
370,370,0.6834204684755707,0.4818524403642658,0.8663745752931702
371,371,0.40738937342428017,0.41119721772348505,0.26120246672588987
372,372,0.007675501577519284,0.9752358027623819,0.8757918550087365
373,373,0.601683908315519,0.9157812492561684,0.5815051197700541
374,374,0.1370435410834523,0.023347514802169567,0.7456440902971175
375,375,0.049872395087125376,0.5036489130332251,0.03189839997068378
376,376,0.14657784394915585,0.18477687797792375,0.6557712035048445
377,377,0.21977942018684937,0.09502180167633623,0.39831172777963886
378,378,0.7276536684672026,0.9894948333515097,0.21127376241723372
379,379,0.6116651541314388,0.7793118236065661,0.2848958299568277
380,380,0.770741351242773,0.4168623748731185,0.14514791585853692
381,381,0.6263679472447817,0.49718727711681776,0.8276541437902962
382,382,0.38862935273194055,0.13699493359851578,0.6913002089757079
383,383,0.8597737243465324,0.04493906501977529,0.8732134204424746
384,384,0.9483039277446986,0.8301136467354758,0.10359810400691283
385,385,0.06574934323894654,0.631550292391427,0.7942285737145145
386,386,0.6948553332453729,0.02319137039784913,0.2802759024431595
387,387,0.9910316738509183,0.18635564570225494,0.5103996466166955
388,388,0.11429679820389138,0.3113657212957881,0.5115018758688118
389,389,0.8039028348679012,0.7657547951840122,0.947071752092682
390,390,0.3106391647653902,0.11143343034809206,0.5628285748230026
391,391,0.33058646486860666,0.1262946245880413,0.6458259696273111
392,392,0.9288800128109643,0.7045615186559405,0.13202393618388208
393,393,0.20814658315745838,0.9697290581813431,0.5833731036110078
394,394,0.0035514959985785133,0.013633719386222154,0.38445925275861126
395,395,0.3827854332088383,0.21961301178535841,0.18377836689971982
396,396,0.6683894964595125,0.4400905573899926,0.4914018953586812
397,397,0.06517101415022652,0.14608369038957303,0.6355851271468301
398,398,0.005518852319501111,0.6142887470620328,0.21393902416141586
399,399,0.25972128723034815,0.9406800608781107,0.24237880489771058
400,400,0.036722296023501855,0.900188351873891,0.30581131084950564
401,401,0.5036204954799617,0.5894463384276164,0.127555215348782
402,402,0.49858945439079727,0.34406522164959796,0.3019273489937949
403,403,0.12033661403269214,0.8094623607971425,0.2845885270689814
404,404,0.8485134755813671,0.5995505774176675,0.4980113519241889
405,405,0.7638538289950054,0.46219180496888446,0.11110094698944373
406,406,0.6214275533722585,0.0448537640734199,0.31137084201035614
407,407,0.26475795641200106,0.9034818044906134,0.457917373327846
408,408,0.9850442996789975,0.5972532871720219,0.8133522510442219
409,409,0.9083013084255906,0.27737410388838124,0.7744095479837356
410,410,0.6260228293206623,0.763530990216105,0.9203714570814576
411,411,0.5455026316371133,0.44383157711648413,0.024381344647735115
412,412,0.2793601471431284,0.7989286630339183,0.5571165864297598
413,413,0.7482482053650433,0.09497867215149558,0.6641604655360629
414,414,0.6171535066379137,0.42329212405346006,0.3420577172054269
415,415,0.9084056784331798,0.3920987979522842,0.5481169530849656
416,416,0.5607233390525712,0.10140988761591474,0.07671085002710754
417,417,0.5459586894146704,0.3553750205386138,0.8146229249261518
418,418,0.6805617852270214,0.7359266549455041,0.042517513528564144
419,419,0.900022184588087,0.08752851260878014,0.3655986406456023
420,420,0.06993656876104715,0.8328946473139348,0.8199534843425067
421,421,0.17090336049748756,0.165332636141864,0.7141051739769027
422,422,0.3288571068885323,0.4779346640562532,0.24533955050463185
423,423,0.49617746923096495,0.40438949161376647,0.42817559488728707
424,424,0.1433844907908043,0.9315122719193127,0.6390659352717413
425,425,0.7644979079958021,0.8112223554503903,0.7687179461676177
426,426,0.7993194256056867,0.17578657834855416,0.539257307988629
427,427,0.5680479868537216,0.4966700270918124,0.7990994677386953
428,428,0.9346939514462576,0.9494452857941285,0.016473625664780167
429,429,0.7885624781229985,0.8266182635315164,0.6243987730547713
430,430,0.04212169700316171,0.3709854187394733,0.7530471071384669
431,431,0.343987057351513,0.2276773178029401,0.06435807364137291
432,432,0.6223055393826383,0.905923184490496,0.5521247738791445
433,433,0.03586831530278134,0.8049242788389966,0.37290713524057195
434,434,0.45314297499070344,0.7086353742591246,0.7718773715543922
435,435,0.8878021494465808,0.759106695553367,0.2674547073085397
436,436,0.15785523638351606,0.01498056282399074,0.8403524277412954
437,437,0.1964232881177559,0.11404279903204317,0.11323474504955888
438,438,0.13502423539539932,0.46611747569391204,0.07494862620889631
439,439,0.956598764393284,0.6779536849266052,0.3024251709933248
440,440,0.007921019669154483,0.22137966743282067,0.94239802621629
441,441,0.23910256373422822,0.9041694158264688,0.9306140679323979
442,442,0.40314759874610495,0.24991774420409785,0.46222601269962216
443,443,0.8177151879566357,0.6533360404450173,0.6846469306132182
444,444,0.17413100130295545,0.7471367917122721,0.41280015011105065
445,445,0.7110368345980396,0.12468346447717049,0.3816914061817651
446,446,0.569019283165634,0.9773344050863557,0.22831015291309653
447,447,0.8917705219060238,0.5820675103450357,0.005672101801772134
448,448,0.009243391688914526,0.8438517052530177,0.279688124548671
449,449,0.5160653114191619,0.5888271365040971,0.048130029575528255
450,450,0.33611702388183373,0.5784680805238408,0.6839235930676686
451,451,0.8871550615091406,0.9761723248210311,0.11632935059621574
452,452,0.17373260308885163,0.0876565788609921,0.08552441118730314
453,453,0.9393065846214709,0.22513207904895993,0.75856288714139
